Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
07:15:00 AM,14,Saturday,149,20,39,5,213,heavy
07:30:00 AM,14,Saturday,109,29,23,5,166,heavy
07:45:00 AM,14,Saturday,124,34,24,4,186,heavy
08:00:00 AM,14,Saturday,149,35,32,1,217,heavy
08:15:00 AM,14,Saturday,125,32,38,4,199,heavy
08:30:00 AM,14,Saturday,101,23,38,1,163,heavy
08:45:00 AM,14,Saturday,137,36,30,0,203,heavy
09:00:00 AM,14,Saturday,139,15,21,3,178,heavy
09:15:00 AM,14,Saturday,19,3,29,9,60,low
09:30:00 AM,14,Saturday,13,11,39,7,70,low
09:45:00 AM,14,Saturday,31,2,29,27,89,low
10:00:00 AM,14,Saturday,18,24,21,22,85,low
10:15:00 AM,14,Saturday,26,12,14,13,65,low
10:30:00 AM,14,Saturday,31,15,13,28,87,low
10:45:00 AM,14,Saturday,12,22,8,11,53,low
11:00:00 AM,14,Saturday,54,5,13,23,95,low
11:15:00 AM,14,Saturday,59,7,13,21,100,low
11:30:00 AM,14,Saturday,58,8,6,23,95,low
11:45:00 AM,14,Saturday,53,8,9,25,95,low
12:00:00 PM,14,Saturday,54,7,7,20,88,low
12:15:00 PM,14,Saturday,39,10,4,29,82,low
12:30:00 PM,14,Saturday,38,9,8,22,77,low
12:45:00 PM,14,Saturday,36,5,10,23,74,low
01:00:00 PM,14,Saturday,68,6,12,24,110,high
01:15:00 PM,14,Saturday,50,18,26,14,108,high
01:30:00 PM,14,Saturday,120,28,22,20,190,heavy
01:45:00 PM,14,Saturday,60,14,28,9,111,high
02:00:00 PM,14,Saturday,105,14,8,19,146,high
02:15:00 PM,14,Saturday,89,27,18,8,142,high
02:30:00 PM,14,Saturday,28,17,31,10,86,low
02:45:00 PM,14,Saturday,79,14,23,6,122,high
03:00:00 PM,14,Saturday,15,11,30,14,70,low
03:15:00 PM,14,Saturday,77,27,23,18,145,high
03:30:00 PM,14,Saturday,19,14,24,6,63,low
03:45:00 PM,14,Saturday,79,13,28,7,127,high
04:00:00 PM,14,Saturday,114,10,22,9,155,heavy
04:15:00 PM,14,Saturday,150,30,22,5,207,heavy
04:30:00 PM,14,Saturday,142,23,25,7,197,heavy
04:45:00 PM,14,Saturday,111,36,25,6,178,heavy
05:00:00 PM,14,Saturday,143,37,38,8,226,heavy
05:15:00 PM,14,Saturday,120,37,43,10,210,heavy
05:30:00 PM,14,Saturday,147,20,49,7,223,heavy
05:45:00 PM,14,Saturday,140,22,27,5,194,heavy
06:00:00 PM,14,Saturday,128,37,20,9,194,heavy
06:15:00 PM,14,Saturday,114,23,42,10,189,heavy
06:30:00 PM,14,Saturday,117,20,22,9,168,heavy
06:45:00 PM,14,Saturday,93,24,17,23,157,heavy
07:00:00 PM,14,Saturday,65,15,15,8,103,high
07:15:00 PM,14,Saturday,100,22,14,8,144,high
07:30:00 PM,14,Saturday,85,12,11,18,126,high
07:45:00 PM,14,Saturday,56,7,12,12,87,low
08:00:00 PM,14,Saturday,50,12,15,18,95,low
08:15:00 PM,14,Saturday,74,9,11,12,106,high
08:30:00 PM,14,Saturday,73,15,18,7,113,high
08:45:00 PM,14,Saturday,99,13,20,30,162,heavy
09:00:00 PM,14,Saturday,110,14,17,8,149,high
09:15:00 PM,14,Saturday,82,5,12,34,133,high
09:30:00 PM,14,Saturday,58,19,12,17,106,high
09:45:00 PM,14,Saturday,70,10,14,32,126,high
10:00:00 PM,14,Saturday,10,1,0,33,44,normal
10:15:00 PM,14,Saturday,14,1,1,40,56,low
10:30:00 PM,14,Saturday,17,1,1,17,36,normal
10:45:00 PM,14,Saturday,12,4,1,22,39,normal
11:00:00 PM,14,Saturday,15,0,0,16,31,normal
11:15:00 PM,14,Saturday,13,4,0,25,42,normal
11:30:00 PM,14,Saturday,14,5,1,12,32,low
11:45:00 PM,14,Saturday,18,1,1,35,55,low
12:00:00 AM,15,Sunday,18,5,1,19,43,normal
12:15:00 AM,15,Sunday,19,3,0,38,60,low
12:30:00 AM,15,Sunday,13,0,1,12,26,low
12:45:00 AM,15,Sunday,20,0,1,38,59,low
01:00:00 AM,15,Sunday,20,1,1,24,46,normal
01:15:00 AM,15,Sunday,17,3,1,17,38,normal
01:30:00 AM,15,Sunday,12,3,1,35,51,low
01:45:00 AM,15,Sunday,19,0,1,30,50,normal
02:00:00 AM,15,Sunday,19,2,1,30,52,low
02:15:00 AM,15,Sunday,18,1,0,16,35,normal
02:30:00 AM,15,Sunday,11,0,0,31,42,normal
02:45:00 AM,15,Sunday,10,1,1,12,24,normal
03:00:00 AM,15,Sunday,16,1,0,24,41,normal
03:15:00 AM,15,Sunday,18,3,0,28,49,normal
03:30:00 AM,15,Sunday,20,1,1,39,61,low
03:45:00 AM,15,Sunday,19,3,1,27,50,normal
04:00:00 AM,15,Sunday,14,1,1,34,50,normal
04:15:00 AM,15,Sunday,61,26,1,16,104,high
04:30:00 AM,15,Sunday,72,26,6,4,108,high
04:45:00 AM,15,Sunday,86,24,3,18,131,high
05:00:00 AM,15,Sunday,75,1,8,10,94,low
05:15:00 AM,15,Sunday,75,1,7,9,92,low
05:30:00 AM,15,Sunday,93,5,4,1,103,high
05:45:00 AM,15,Sunday,111,6,2,5,124,high
06:00:00 AM,15,Sunday,111,18,41,2,172,heavy
06:15:00 AM,15,Sunday,114,27,46,0,187,heavy
06:30:00 AM,15,Sunday,139,19,50,2,210,heavy
06:45:00 AM,15,Sunday,109,14,38,1,162,heavy
07:00:00 AM,15,Sunday,105,16,22,3,146,high
07:15:00 AM,15,Sunday,150,13,31,4,198,heavy
07:30:00 AM,15,Sunday,122,13,47,3,185,heavy
07:45:00 AM,15,Sunday,114,24,46,2,186,heavy
08:00:00 AM,15,Sunday,119,36,41,0,196,heavy
08:15:00 AM,15,Sunday,108,35,39,0,182,heavy
08:30:00 AM,15,Sunday,113,18,28,1,160,heavy
08:45:00 AM,15,Sunday,118,36,37,0,191,heavy
09:00:00 AM,15,Sunday,113,35,48,3,199,heavy
09:15:00 AM,15,Sunday,66,7,22,30,125,high
09:30:00 AM,15,Sunday,64,12,27,8,111,high
09:45:00 AM,15,Sunday,37,5,13,11,66,low
10:00:00 AM,15,Sunday,82,17,31,20,150,high
10:15:00 AM,15,Sunday,63,5,23,12,103,high
10:30:00 AM,15,Sunday,20,12,16,24,72,low
10:45:00 AM,15,Sunday,46,5,34,9,94,low
11:00:00 AM,15,Sunday,35,9,8,29,81,low
11:15:00 AM,15,Sunday,33,9,11,21,74,low
11:30:00 AM,15,Sunday,32,9,10,30,81,low
11:45:00 AM,15,Sunday,62,10,6,22,100,low
12:00:00 PM,15,Sunday,62,10,11,22,105,high
12:15:00 PM,15,Sunday,54,10,12,25,101,high
12:30:00 PM,15,Sunday,48,8,15,23,94,low
12:45:00 PM,15,Sunday,20,10,12,24,66,low
01:00:00 PM,15,Sunday,35,10,5,30,80,low
01:15:00 PM,15,Sunday,112,15,40,10,177,heavy
01:30:00 PM,15,Sunday,51,21,25,13,110,high
01:45:00 PM,15,Sunday,53,12,23,8,96,low
02:00:00 PM,15,Sunday,63,22,18,15,118,high
02:15:00 PM,15,Sunday,50,23,16,8,97,low
02:30:00 PM,15,Sunday,94,20,35,17,166,heavy
02:45:00 PM,15,Sunday,7,27,39,17,90,low
03:00:00 PM,15,Sunday,109,18,13,6,146,high
03:15:00 PM,15,Sunday,18,27,19,6,70,low
03:30:00 PM,15,Sunday,21,30,5,5,61,low
03:45:00 PM,15,Sunday,49,16,9,12,86,low
04:00:00 PM,15,Sunday,129,28,40,6,203,heavy
04:15:00 PM,15,Sunday,141,18,28,8,195,heavy
04:30:00 PM,15,Sunday,131,14,43,7,195,heavy
04:45:00 PM,15,Sunday,105,38,23,5,171,heavy
05:00:00 PM,15,Sunday,125,35,37,5,202,heavy
05:15:00 PM,15,Sunday,127,36,42,9,214,heavy
05:30:00 PM,15,Sunday,129,22,25,9,185,heavy
05:45:00 PM,15,Sunday,121,39,47,8,215,heavy
06:00:00 PM,15,Sunday,138,29,42,9,218,heavy
06:15:00 PM,15,Sunday,119,26,21,5,171,heavy
06:30:00 PM,15,Sunday,138,17,48,8,211,heavy
06:45:00 PM,15,Sunday,72,12,14,32,130,high
07:00:00 PM,15,Sunday,92,23,20,30,165,heavy
07:15:00 PM,15,Sunday,94,17,11,24,146,high
07:30:00 PM,15,Sunday,102,25,12,24,163,heavy
07:45:00 PM,15,Sunday,71,23,17,14,125,high
08:00:00 PM,15,Sunday,58,5,19,25,107,high
08:15:00 PM,15,Sunday,93,22,18,10,143,high
08:30:00 PM,15,Sunday,59,23,10,35,127,high
08:45:00 PM,15,Sunday,57,20,10,20,107,high
09:00:00 PM,15,Sunday,96,9,18,25,148,high
09:15:00 PM,15,Sunday,104,12,16,20,152,heavy
09:30:00 PM,15,Sunday,104,22,17,23,166,heavy
09:45:00 PM,15,Sunday,88,8,11,29,136,high
10:00:00 PM,15,Sunday,20,3,0,16,39,normal
10:15:00 PM,15,Sunday,17,2,1,30,50,normal
10:30:00 PM,15,Sunday,17,4,0,23,44,normal
10:45:00 PM,15,Sunday,15,5,0,21,41,normal
11:00:00 PM,15,Sunday,10,0,1,31,42,normal
11:15:00 PM,15,Sunday,11,1,1,19,32,normal
11:30:00 PM,15,Sunday,12,2,0,29,43,normal
11:45:00 PM,15,Sunday,11,0,1,11,23,normal
12:00:00 AM,16,Monday,18,4,1,28,51,low
12:15:00 AM,16,Monday,13,3,0,26,42,normal
12:30:00 AM,16,Monday,16,3,0,34,53,low
12:45:00 AM,16,Monday,16,4,0,35,55,low
01:00:00 AM,16,Monday,20,2,1,33,56,low
01:15:00 AM,16,Monday,14,4,1,28,47,normal
01:30:00 AM,16,Monday,11,4,1,19,35,normal
01:45:00 AM,16,Monday,19,4,0,17,40,normal
02:00:00 AM,16,Monday,18,3,1,26,48,normal
02:15:00 AM,16,Monday,10,1,1,21,33,normal
02:30:00 AM,16,Monday,20,5,1,40,66,low
02:45:00 AM,16,Monday,11,5,0,37,53,low
03:00:00 AM,16,Monday,15,4,1,29,49,normal
03:15:00 AM,16,Monday,16,2,1,27,46,normal
03:30:00 AM,16,Monday,10,3,1,23,37,normal
03:45:00 AM,16,Monday,16,5,1,31,53,low
04:00:00 AM,16,Monday,20,0,1,30,51,low
04:15:00 AM,16,Monday,61,4,5,17,87,low
04:30:00 AM,16,Monday,91,8,6,2,107,high
04:45:00 AM,16,Monday,94,4,5,2,105,high
05:00:00 AM,16,Monday,117,8,6,16,147,high
05:15:00 AM,16,Monday,111,14,10,14,149,high
05:30:00 AM,16,Monday,91,2,3,5,101,high
05:45:00 AM,16,Monday,96,9,1,16,122,high
06:00:00 AM,16,Monday,134,15,42,5,196,heavy
06:15:00 AM,16,Monday,121,35,39,4,199,heavy
06:30:00 AM,16,Monday,118,40,40,3,201,heavy
06:45:00 AM,16,Monday,115,17,40,1,173,heavy
07:00:00 AM,16,Monday,106,22,37,0,165,heavy
07:15:00 AM,16,Monday,147,26,40,0,213,heavy
07:30:00 AM,16,Monday,102,13,31,2,148,high
07:45:00 AM,16,Monday,102,12,24,3,141,high
08:00:00 AM,16,Monday,130,40,31,2,203,heavy
08:15:00 AM,16,Monday,102,17,33,0,152,heavy
08:30:00 AM,16,Monday,105,13,48,5,171,heavy
08:45:00 AM,16,Monday,129,24,25,0,178,heavy
09:00:00 AM,16,Monday,117,11,45,0,173,heavy
09:15:00 AM,16,Monday,74,14,23,21,132,high
09:30:00 AM,16,Monday,80,14,35,18,147,high
09:45:00 AM,16,Monday,31,7,34,24,96,low
10:00:00 AM,16,Monday,18,15,9,15,57,low
10:15:00 AM,16,Monday,15,10,23,20,68,low
10:30:00 AM,16,Monday,37,18,8,16,79,low
10:45:00 AM,16,Monday,10,7,5,14,36,low
11:00:00 AM,16,Monday,54,6,15,23,98,low
11:15:00 AM,16,Monday,34,7,5,24,70,low
